Configuration,IsEqual,Precision,Recall,F-measure
00068,0,1.0,0.9945054650306702,0.997245192527771
00069,1,1.0,1.0,1.0
00070,1,1.0,1.0,1.0
00071,1,1.0,1.0,1.0
00072,1,1.0,1.0,1.0
00073,0,1.0,0.9950752258300781,0.997531533241272
00074,1,1.0,1.0,1.0
00075,1,1.0,1.0,1.0
00076,0,1.0,0.9951884746551514,0.9975884556770325
00077,0,1.0,0.9940059781074524,0.9969940185546875
00078,1,1.0,1.0,1.0
00079,1,1.0,1.0,1.0
00080,0,1.0,0.993340015411377,0.9966588616371155
00081,1,1.0,1.0,1.0
00082,0,1.0,0.9962962865829468,0.9981446862220764
00084,1,1.0,1.0,1.0
00085,1,1.0,1.0,1.0
00086,0,1.0,0.9945054650306702,0.997245192527771
00087,0,1.0,0.9950366020202637,0.9975121021270752
00088,1,1.0,1.0,1.0
00089,1,1.0,1.0,1.0
00090,1,1.0,1.0,1.0
00091,1,1.0,1.0,1.0
00092,1,1.0,1.0,1.0
00093,0,1.0,0.9947753548622131,0.9973808526992798
00094,1,1.0,1.0,1.0
00095,1,1.0,1.0,1.0
00096,0,1.0,0.9938985705375671,0.9969398975372314
00097,0,1.0,0.9947565793991089,0.9973713755607605
00098,1,1.0,1.0,1.0
00099,1,1.0,1.0,1.0
00100,1,1.0,1.0,1.0
00101,1,1.0,1.0,1.0
00102,1,1.0,1.0,1.0
00103,0,1.0,0.9938482642173767,0.9969146251678467
00104,0,1.0,0.9950366020202637,0.9975121021270752
00105,1,1.0,1.0,1.0
00106,0,1.0,0.996085524559021,0.9980389475822449
00107,1,1.0,1.0,1.0
00108,1,1.0,1.0,1.0
00109,1,1.0,1.0,1.0
00110,0,1.0,0.9950752258300781,0.997531533241272
00111,1,1.0,1.0,1.0
00112,1,1.0,1.0,1.0
00113,0,1.0,0.9908204078674316,0.9953890442848206
00114,1,1.0,1.0,1.0
00115,1,1.0,1.0,1.0
00116,0,1.0,0.9952380657196045,0.9976133704185486
00117,1,1.0,1.0,1.0
00118,1,1.0,1.0,1.0
00119,1,1.0,1.0,1.0
00120,1,1.0,1.0,1.0
00121,0,1.0,0.9981488585472107,0.9990735650062561
00122,1,1.0,1.0,1.0
00123,0,1.0,0.9947753548622131,0.9973808526992798
00124,1,1.0,1.0,1.0
00125,1,1.0,1.0,1.0
00126,1,1.0,1.0,1.0
00127,0,1.0,0.9959876537322998,0.9979897737503052
00128,0,1.0,0.9935085773468018,0.9967437386512756
00129,1,1.0,1.0,1.0
00130,1,1.0,1.0,1.0
00131,1,1.0,1.0,1.0
00132,0,1.0,0.9898422956466675,0.9948952198028564
00133,0,1.0,0.9955182075500488,0.9977540969848633
00134,0,1.0,0.996924102306366,0.9984596371650696
00135,1,1.0,1.0,1.0
00136,0,1.0,0.9950752258300781,0.997531533241272
00137,0,1.0,0.997778594493866,0.9988880157470703
00138,0,1.0,0.9955921173095703,0.9977911710739136
00139,1,1.0,1.0,1.0
00140,0,1.0,0.993340015411377,0.9966588616371155
00141,1,1.0,1.0,1.0
00142,0,1.0,0.996085524559021,0.9980389475822449
00143,0,1.0,0.9951884746551514,0.9975884556770325
00144,0,1.0,0.9980974197387695,0.9990478157997131
00145,1,1.0,1.0,1.0
00146,0,1.0,0.9953488111495972,0.997668981552124
00147,0,1.0,0.9949211478233337,0.9974541068077087
00148,0,1.0,0.9940059781074524,0.9969940185546875
00149,0,1.0,0.991771936416626,0.995868980884552
00150,1,1.0,1.0,1.0
00151,1,1.0,1.0,1.0
00152,0,1.0,0.9947753548622131,0.9973808526992798
